file,positive_score,negative_score,polarity_score,subjectivity_score,sentiment_score_categorization,average_sentence_length,complex_words,word_count,percentage_complex_words,fog_index,constraining_score,uncertainty_score,positive_score_propotion,negative_score_propotion,constraining_score_propotion,uncertainty_score_propotion,constraining_words_whole_report
0000004457-00-000018.txt.txt,19,-81,-1.6129032518210202,-0.011197399311685497,Most Negative,17.24922118380062,3400,5537,0.6140509301065559,7.14530884556287,28,-34,0.003431461080007224,-0.014628860393715009,0.0050568900126422255,-0.006140509301065559,163.72368421052633
0000004457-00-000067.txt.txt,220,-939,-1.6119610592655926,-0.014644777578323187,Most Negative,18.533786334465837,28687,49096,0.5843042203030797,7.6472362219075665,371,-490,0.00448101678344468,-0.019125794362066156,0.007556623757536255,-0.009980446472217696,163.72368421052633
0000004457-00-000080.txt.txt,19,-59,-1.950000048750001,-0.011016248964192716,Most Negative,19.733695652173914,2183,3631,0.6012117873863949,8.133962975824124,20,-24,0.005232718259432663,-0.016248967226659323,0.00550812448361333,-0.006609749380335995,163.72368421052633
0000004457-00-000105.txt.txt,45,-195,-1.6000000106666667,-0.014577259473802015,Most Negative,18.440860215053764,6086,10290,0.5914480077745384,7.612923289131321,66,-91,0.004373177842565598,-0.018950437317784258,0.00641399416909621,-0.008843537414965987,163.72368421052633
0000004457-01-500024.txt.txt,35,-222,-1.3743315581515057,-0.02144003668637468,Most Negative,16.092250922509226,5042,8722,0.578078422380188,6.668131737955766,52,-73,0.0040128410914927765,-0.025452877780325612,0.005961935335932126,-0.008369639990827791,163.72368421052633
0000004457-01-500060.txt.txt,0,-9,-1.0000001111111234,-0.01633393826436672,Most Negative,23.956521739130434,265,551,0.4809437386569873,9.77498619111497,4,-6,0.0,-0.016333938294010888,0.007259528130671506,-0.010889292196007259,163.72368421052633
0000004457-01-500063.txt.txt,67,-361,-1.4557823178768106,-0.01667990468531261,Most Negative,17.714572864321607,10171,17626,0.5770452740270056,7.316647255339444,107,-179,0.0038012027686372403,-0.020481107454896175,0.006070577555883354,-0.01015545217292636,163.72368421052633
0000004457-01-500081.txt.txt,9,-41,-1.5625000488281267,-0.009867406719128152,Most Negative,17.43548387096774,1986,3243,0.6123959296947271,7.219151920264988,21,-30,0.0027752081406105457,-0.012642614862781376,0.0064754856614246065,-0.009250693802035153,163.72368421052633
0000004457-01-500083.txt.txt,14,-123,-1.25688074547597,-0.02439024389698137,Most Negative,17.32170542635659,2734,4469,0.6117699709107183,7.1733901589069236,14,-28,0.003132691877377489,-0.027522935779816515,0.003132691877377489,-0.006265383754754978,163.72368421052633
0000004457-99-000043.txt.txt,20,-88,-1.5882353174740487,-0.011633875104938601,Most Negative,17.191176470588236,3467,5845,0.5931565440547476,7.113733205857193,27,-39,0.003421727972626176,-0.015055603079555176,0.004619332763045338,-0.006672369546621044,163.72368421052633
